GalaxyName           IDSN          RA               DEC      z      TU        taum   etaum    taul   etaul    zmetm   ezmetm   zmetl  ezmetl    mfor   emfor    mact   emact    vsys          evsys   sigma  esigma      x1     ex1       c      ec      mu      emu   S
 1237663784741896549   3825          17.470362      0.605199  0.3134   9.7622    6.252   0.000   1.090   0.000   2.026   0.000   1.540   0.000  11.470   0.000  11.270   0.000    -42.73     98.10    193.00      0.00  -0.770   1.050   0.010   0.080  40.970   0.360  1
 1237663784741700254   20882         16.992270      0.463573  0.3144   9.7532    3.567   0.000   3.316   0.000   1.812   0.000   1.896   0.000  10.800   0.000  10.610   0.000     -6.65     62.04    154.10      0.00   0.700   0.970  -0.090   0.050  41.360   0.270  1
 1237663784215052647   19632         40.286358      0.144365  0.3147   9.7505    7.096   0.008   3.929   0.008   0.991   0.001   1.456   0.002  11.300   0.000  11.080   0.000      2.22     47.60    164.20      0.01   0.080   0.540  -0.060   0.050  41.100   0.240  1
 1237660025032213109   17965        340.823547     -0.758877  0.3155   9.7433    2.946   0.000   2.431   0.000   0.506   0.000   0.439   0.000  10.040   0.000   9.840   0.000     -3.19     61.34    102.10      0.00   2.890   1.040   0.050   0.060  41.390   0.310  1
 1237663784751792865   15971         40.112587      0.526192  0.3159   9.7397    6.054   0.000   5.313   0.000   1.567   0.000   1.043   0.000  11.240   0.000  11.030   0.000     -1.65     77.47    238.70     68.78  -0.590   0.570  -0.140   0.050  41.280   0.250  1
 1237666407920501314   15383         34.149475     -0.155238  0.3161   9.7380    8.025   0.000   4.823   0.000   1.018   0.000   1.554   0.000  11.120   0.000  10.900   0.000      2.24     55.85    171.40      0.00   0.230   0.750  -0.040   0.050  41.100   0.260  1
 1237663543144481583   15351        326.535339     -0.053320  0.3164   9.7353    2.742   0.002   1.982   0.001   0.180   0.000   0.275   0.000  10.390   0.000  10.200   0.000    -36.99     69.97    136.70      0.00   0.460   0.920   0.090   0.070  40.950   0.290  1
 1237663543144481417   16393        326.501190     -0.060817  0.3164   9.7353    6.454   0.000   7.224   0.000   1.523   0.000   0.739   0.000  10.950   0.000  10.720   0.000     -1.11     50.70    269.50      0.00  -1.320   0.760  -0.070   0.050  40.420   0.240  1
 1237656567585309502   3172         335.669128     -0.636600  0.3170   9.7299    2.037   0.000   1.926   0.000   1.898   0.000   1.997   0.000  10.970   0.000  10.810   0.000     -5.67     69.85    222.80      0.00   0.900   1.960   0.120   0.090  40.720   0.430  1
 1237663784214921717   1504          40.006367      0.205094  0.3174   9.7263    8.258   0.000   4.065   0.000   0.683   0.000   0.808   0.000  10.680   0.000  10.450   0.000     -5.47    100.10    164.00      1.06  -0.550   0.520  -0.080   0.050  41.210   0.240  1
 1237663784743731863   13177         21.607199      0.564628  0.3187   9.7147    8.485   0.020   4.746   0.036   1.690   0.004   1.262   0.005  11.370   0.000  11.140   0.000    -28.31     62.56    174.90      0.00   0.050   0.950   0.200   0.090  40.680   0.310  1
 1237657587096028130   20319         36.425995      0.794795  0.3189   9.7129    4.243   0.001   2.562   0.001   1.381   0.000   0.791   0.000  10.660   0.000  10.470   0.000     22.55    154.40    200.30      0.00  -0.280   1.010   0.110   0.070  40.900   0.320  1
 1237663783667695862   13458         16.463188     -0.250554  0.3190   9.7120    1.979   0.000   1.867   0.000   1.954   0.000   2.038   0.000  11.750   0.000  11.590   0.000     11.58     58.72    353.80      0.00  -0.600   1.200   0.290   0.080  40.560   0.360  1
 1237657069549060677   7919          28.739599     -0.972679  0.3193   9.7093    0.611   0.000   0.352   0.000   1.289   0.000   1.154   0.000  10.910   0.000  10.810   0.000    -12.43    105.30    141.10      0.02   2.610   1.450   0.290   0.100  41.340   0.370  1
 1237657190367625719   16586        358.339874     -0.538980  0.3196   9.7066    3.820   0.000   3.064   0.000   1.236   0.000   0.881   0.000  10.680   0.000  10.480   0.000    -22.48    126.90    121.10      0.00  -2.330   0.890  -0.070   0.060  40.710   0.270  1
 1237657069547356652   16160         24.764530     -0.952527  0.3204   9.6995    4.783   0.000   2.819   0.000   1.299   0.000   1.364   0.000  11.350   0.000  11.160   0.000      0.22     59.13    218.00      0.00  -1.800   1.020   0.100   0.100  40.990   0.350  1
 1237663239277773136   15580         54.493145      0.483184  0.3225   9.6808    6.998   0.000   7.087   0.000   1.789   0.000   1.376   0.000  11.750   0.000  11.530   0.000     -2.16     67.22    313.00      0.00   2.940   1.440   0.200   0.080  41.560   0.390  1
 1237657070089994244   14375         37.876873     -0.573266  0.3233   9.6737    2.611   0.000   1.984   0.000   1.191   0.000   1.294   0.000  10.940   0.000  10.770   0.000     -7.35     51.61    246.10      0.00   1.270   0.440   0.100   0.040  40.720   0.210  1
 1237663783664681492   20961          9.477804     -0.320926  0.3237   9.6702    5.996   0.000   4.656   0.000   1.696   0.000   1.106   0.000  10.830   0.000  10.620   0.000      4.36     42.71    184.40      0.00   2.620   1.470   0.280   0.070  41.130   0.350  1
 1237666408437580393   13902        348.972534      0.252229  0.3250   9.6586    5.116   0.000   5.300   0.000   2.000   0.000   1.533   0.000  10.890   0.000  10.680   0.000     -9.49     55.70    253.90      0.00  -0.210   1.120  -0.050   0.110  41.400   0.350  1
 1237657586562367676   16789         43.784210      0.234701  0.3250   9.6586    2.706   0.000   2.476   0.000   1.917   0.000   1.532   0.000  11.630   0.000  11.460   0.000      4.67     72.63    348.00      0.00  -0.450   1.540   0.030   0.100  41.090   0.340  1
 1237663783656686318   9962         351.292114     -0.308546  0.3251   9.6577    3.542   0.002   1.431   0.000   0.845   0.000   0.606   0.000  11.050   0.000  10.880   0.000    -17.17     92.11    128.70      0.78  -1.550   0.950   0.040   0.090  41.220   0.330  1
 1237656567584129725   15941        332.931946     -0.684856  0.3261   9.6489    3.826   0.000   2.812   0.000   1.876   0.000   1.867   0.000  10.790   0.000  10.610   0.000      7.86     50.04    217.50      0.00  -0.590   0.760  -0.050   0.070  40.960   0.260  1
 1237678617409815052   16758        341.612274      1.150737  0.3265   9.6453    8.363   0.000   6.868   0.000   0.590   0.000   0.216   0.000  10.410   0.000  10.170   0.000     -9.06     75.35    256.40      0.00   0.840   1.710   0.000   0.080  41.160   0.320  1
 1237666407365148885   3881         351.881622     -0.441807  0.3278   9.6339    3.746   0.001   1.077   0.002   0.628   0.002   0.715   0.004  11.680   0.000  11.500   0.000     -2.87     96.65    166.80      0.00  -0.570   0.640  -0.110   0.060  41.230   0.250  1
 1237657584949396072   21015         38.370300     -0.981577  0.3293   9.6206    6.954   0.000   2.926   0.000   0.893   0.000   0.777   0.000  11.410   0.000  11.200   0.000    -26.00    991.30    144.50      0.00  -0.430   1.030   0.030   0.070  41.060   0.290  1
 1237657191980990962   13952          4.634402      0.788489  0.3294   9.6197    2.571   0.000   1.237   0.000   1.307   0.000   1.226   0.000  11.380   0.000  11.230   0.000     -2.43     74.57    199.90      0.00   2.990   1.380   0.060   0.070  41.900   0.390  1
 1237656909032260002   14456        343.551056      1.050587  0.3296   9.6180    7.516   0.000   1.827   0.000   1.688   0.000   0.968   0.000  11.470   0.000  11.260   0.000     -6.26     51.57    203.50      0.00  -0.040   0.530  -0.030   0.050  41.000   0.230  1
 1237657191980925614   18767          4.534547      0.808633  0.3302   9.6127    8.110   0.000   5.357   0.000   1.316   0.000   1.087   0.000  11.600   0.000  11.380   0.000    -15.77    103.90    254.60      5.14  -1.390   0.690  -0.060   0.080  40.890   0.290  1
 1237657191447527724   2290          12.377598      0.265121  0.3305   9.6101    7.406   0.000   3.301   0.000   1.392   0.000   0.748   0.000  11.490   0.000  11.270   0.000    -11.02     82.08    181.90      0.00  -1.450   0.770  -0.120   0.070  41.280   0.300  1
 1237663784197423503   14480          0.017484      0.022868  0.3308   9.6074    1.669   0.000   1.757   0.000   2.248   0.000   2.068   0.000  10.440   0.000  10.290   0.000    -42.58     53.63    385.20      0.00  -0.230   1.020  -0.050   0.070  41.210   0.330  1
 1237666407360824125   13934        342.110840     -0.435432  0.3309   9.6065    5.111   0.002   1.192   0.001   1.304   0.001   1.198   0.001  11.030   0.000  10.850   0.000     -3.08     82.01    114.40      0.01  -0.810   0.790  -0.110   0.080  41.430   0.300  1
 1237680000378863780   18972         35.507118      1.154721  0.3310   9.6057    6.231   0.001   3.216   0.000   1.502   0.000   0.970   0.000  11.510   0.000  11.310   0.000     -4.00     67.59    222.20      0.13  -0.630   0.880   0.090   0.060  40.860   0.280  1
 1237663783656817042   13830        351.561615     -0.382330  0.3315   9.6013    6.153   0.000   3.206   0.000   1.242   0.001   0.788   0.001  11.530   0.000  11.310   0.000      2.53     62.19     85.39      0.00   0.970   0.630  -0.030   0.050  40.980   0.240  1
 1237663462606504597   18301        348.966553      0.816225  0.3316   9.6004    8.483   0.000   4.476   0.000   1.468   0.000   1.218   0.000  11.440   0.000  11.210   0.000      1.78     64.60    212.40      0.00   1.200   1.050   0.140   0.080  41.090   0.330  1
 1237663784196767936   7051         358.541901      0.024954  0.3330   9.5881    1.938   0.000   1.765   0.000   2.262   0.000   1.990   0.000  11.380   0.000  11.230   0.000      8.07     54.07    266.70      0.00  -2.050   0.710  -0.150   0.060  41.060   0.270  1
 1237657190910591612   15737         12.368800     -0.059961  0.3330   9.5881    5.823   0.076   2.182   0.012   1.022   0.028   0.718   0.022  11.050   0.010  10.840   0.010     -2.99    109.70    180.00      0.00  -0.720   1.040   0.080   0.090  41.220   0.360  1
 1237657189831737879   15239          0.606909     -0.918285  0.3342   9.5776    2.282   0.000   0.764   0.000   1.377   0.000   0.672   0.000  11.100   0.000  10.950   0.000    -39.80     69.13    107.60     26.06   0.380   1.160   0.150   0.090  41.280   0.330  1
 1237663784749433403   15422         34.655041      0.531382  0.3343   9.5767    2.064   0.000   2.194   0.000   2.232   0.000   1.920   0.000  11.100   0.000  10.950   0.000      2.46     43.59    234.70      0.00   2.910   1.890   0.010   0.070  42.080   0.410  1
 1237666407380877929   16238         27.915115     -0.435868  0.3351   9.5697    6.066   0.000   3.226   0.000   1.444   0.000   1.092   0.000  11.580   0.000  11.380   0.000    -25.77    117.20    206.00      0.65  -0.240   1.230   0.070   0.090  41.200   0.320  1
 1237656906351444382   19246        351.660767     -0.865525  0.3352   9.5689    6.463   0.005   3.298   0.002   0.634   0.000   1.425   0.000  11.030   0.000  10.820   0.000     -2.57    117.80    149.50      0.01   1.580   1.350   0.190   0.100  41.170   0.420  1
 1237663458851947525   15553        321.120117      0.944178  0.3352   9.5689    8.525   0.070   2.125   0.024   1.821   0.003   1.698   0.000  11.340   0.000  11.120   0.000    -22.21     61.25    127.70      0.00   1.600   0.920  -0.030   0.060  41.290   0.290  1
 1237663457239958624   20791        317.947845     -0.385997  0.3359   9.5627    2.727   0.000   2.720   0.000   1.841   0.000   1.554   0.000  11.190   0.000  11.010   0.000    -10.11     48.85    222.20      0.00  -0.790   0.810  -0.130   0.070  41.250   0.260  1
 1237663543140353252   14311        317.103241     -0.052302  0.3360   9.5619    4.472   0.008   0.720   0.002   1.456   0.003   1.130   0.006  11.360   0.000  11.170   0.000    -22.54    126.10    183.20      1.18  -0.340   0.740   0.010   0.070  41.120   0.290  1
 1237663784201224493   1385           8.827091      0.075850  0.3369   9.5540    3.152   0.009   0.788   0.002   1.460   0.002   0.942   0.004  10.960   0.000  10.810   0.000      3.73    104.40    132.00      0.01   0.250   1.300  -0.090   0.060  41.290   0.340  1
 1237663783655375096   18224        348.174500     -0.312903  0.3392   9.5340    2.772   0.000   2.217   0.000   2.329   0.000   2.202   0.000  11.590   0.000  11.420   0.000      3.11     70.71    312.80      0.00   0.300   1.410   0.160   0.100  41.100   0.420  1
 1237666407365673523   1748         353.112030     -0.482515  0.3395   9.5314    4.499   0.000   3.444   0.000   2.036   0.000   1.897   0.000  11.500   0.000  11.310   0.000      4.37     60.43    226.30      0.00   1.580   1.450   0.110   0.080  41.500   0.380  1
 1237663456703546894   20805        319.079193     -0.684054  0.3403   9.5244    6.800   0.005   3.209   0.000   1.305   0.001   1.581   0.000  10.540   0.000  10.340   0.000      0.00     96.55    142.30      8.03  -0.190   0.990  -0.060   0.060  41.390   0.280  1
 1237657191981449566   14548          5.724512      0.832730  0.3403   9.5244    1.470   0.002   0.459   0.000   1.039   0.002   0.852   0.002  10.420   0.000  10.300   0.000    -17.42     82.40    115.10      3.13   0.590   0.450  -0.070   0.040  41.150   0.210  1
 1237663783669662154   16640         20.831270     -0.245647  0.3403   9.5244    7.073   0.000   5.235   0.000   1.021   0.000   1.121   0.000  11.480   0.000  11.260   0.000     -8.68     73.46    201.30      0.00  -0.740   1.470  -0.050   0.060  41.380   0.340  1
 1237666338651898752   17820         16.139563     -0.466528  0.3407   9.5210    3.203   0.000   2.598   0.000   1.864   0.000   1.783   0.000  10.370   0.000  10.190   0.000     30.51     67.53    154.60      0.00   0.610   0.570  -0.080   0.050  41.160   0.260  1
 1237663784206533181   15998         20.862568      0.029039  0.3410   9.5183    5.426   0.000   1.868   0.000   0.596   0.000   1.528   0.000  11.150   0.000  10.940   0.000    -16.33     84.19    128.00      5.42  -1.120   0.660  -0.100   0.060  41.200   0.270  1
 1237657071157772898   1461          24.372589      0.209616  0.3412   9.5166    4.543   0.000   3.483   0.000   1.641   0.000   1.388   0.000  11.170   0.000  10.980   0.000      6.68     62.46    202.90      0.00   0.180   0.630   0.030   0.050  41.070   0.250  1
 1237657071694905436   15693         24.866615      0.651261  0.3412   9.5166    8.320   0.000   5.284   0.000   0.891   0.000   0.889   0.000  11.490   0.000  11.260   0.000    -26.46    160.30    196.90      0.00  -1.460   0.190  -0.040   0.110  41.690   0.330  1
 1237657190367232187   20141        357.541992     -0.523910  0.3412   9.5166    1.808   0.000   1.828   0.000   2.115   0.000   2.034   0.000  11.340   0.000  11.180   0.000      1.01    106.90    255.10      0.00  -1.100   1.020   0.020   0.060  40.880   0.280  1
 1237657071157379380   3225          23.381250      0.311194  0.3419   9.5105    2.410   0.023   0.639   0.004   1.395   0.005   1.464   0.001  11.160   0.000  11.010   0.000    -31.31     76.07    130.60      0.12   0.420   0.980   0.110   0.070  41.100   0.300  1
 1237666339726885376   21888         18.928501      0.235452  0.3424   9.5062    0.566   0.000   0.314   0.000   2.500   0.000   2.500   0.000  10.400   0.000  10.300   0.000     12.82     30.60    181.20      0.00  -1.050   1.270   0.110   0.100  41.090   0.370  1
 1237663782599786764   15802         29.753197     -1.079417  0.3425   9.5054    1.812   0.000   1.703   0.000   2.229   0.000   2.145   0.000  11.370   0.000  11.220   0.000    -25.48     53.60    370.30      0.00  -1.090   0.740  -0.090   0.060  41.300   0.270  1
